clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
0oenipov_r04_s0_p008	transid-bd3fe7e31dbc521c-001669322383396	One of the fried whole egg on top is like a bunch of like 	16230	19255	Speaker0	0oenipov	r04
0oenipov_r04_s0_p008	transid-0a436085d7597ad3-001669322384200		19275	19890	Speaker0	0oenipov	r04
0oenipov_r04_s0_p008	transid-8fc87c9135744100-001669322385077	like cheese and mushrooms whatever.	19910	21570	Speaker0	0oenipov	r04
0oenipov_r04_s0_p008	transid-0c1b55a9df697ee9-001669322385652	"And the table it's on, it's like blue with like a whitish patterns."	22200	27929	Speaker0	0oenipov	r04
0oenipov_r04_s0_p008	transid-08cdeb091c175070-001669322386407	Okay. This is like a 	28830	29965	Speaker0	0oenipov	r04
0oenipov_r04_s0_p009	transid-27f359ebec31c039-001669295943660	um bowl no bowlish plateish of mussels. 	1630	6635	Speaker0	0oenipov	r04
0oenipov_r04_s0_p009	transid-ed51df6928a1f047-001669295943971	"I see uh like a bunch of spoons to the left of the plate, "	7800	12075	Speaker0	0oenipov	r04
0oenipov_r04_s0_p009	transid-293d13bc2f8cc738-001669295944348	"there's like three spoons to the left and there's like a spoon in the bowl, "	12657	15780	Speaker0	0oenipov	r04
0oenipov_r04_s0_p009	transid-35031f17b5cd3653-001669295944570	and they're all on like It looks like a white tablecloth or something.	16428	20158	Speaker0	0oenipov	r04
0oenipov_r04_s0_p010	transid-81be88ebbf9844b5-001669225834172	And the Okay. 	810	2005	Speaker0	0oenipov	r04
0oenipov_r04_s0_p010	transid-a3e91b1f75c3f654-001669225834672	These are like	2780	3614	Speaker0	0oenipov	r04
0oenipov_r04_s0_p010	transid-7f29b84768ec0cc8-001669225834835	"Okay, these are like pastries, they look like potatoes."	4265	7137	Speaker0	0oenipov	r04
0oenipov_r04_s0_p010	transid-d8b4b35a5d1a7822-001669225834992	There's like four of them. They make like a a cross.	7755	10778	Speaker0	0oenipov	r04
0oenipov_r04_s0_p010	transid-61aa08d8e3170b35-001669225835152		12225	13000	Speaker0	0oenipov	r04
0vxqnyq8_r00_s0_p000	transid-209ba99ac88200d6-001669218860381	"Ah, there we go. Oe, mussels."	1155	2700	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-41847a095640e924-001669218860916	"Okay, what else do you see?"	3385	5054	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-9023392f391ee297-001669218861542	"Okay, here we go."	5296	6272	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-5ef133e76befde49-001669218862195	"The picture is a close-up of the mussels. So, the bowl looks It think it's metal or maybe like a grayish metal, but"	7576	16257	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-d955df40377f9102-001669218862774	Yeah.	11291	11766	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-9d963e6e13934547-001669218863098	it	16615	16997	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-4a6adcc6ed7728d3-001669218863536	"Okay, it's a metal Yeah, I see a one that's a metal bowl and it's just like pretty much it's just mussels and then it looks kind of like uh in between like inside the mussel it's like yellow."	16977	28137	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-96f7c83f8c50e6ad-001669218863922	"Yes, and then so you only see that the corners, a little bit of I guess it's a place place mat or maybe table or whatever, but the"	28716	35197	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-68dbd76238dd873e-001669218864514		35217	35706	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-44baac347f71f784-001669218865159		35718	36320	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-e51bb3495d179aa3-001669218865432	picture is the bowl with the mussels. 	35726	37412	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-aabfa996e96c2149-001669218866381		38035	38622	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-f5b492399ee21454-001669218866989	"Okay and then like is the bowl at the top, like kind of you can't see the top of it?"	38055	41563	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p000	transid-2249cdf66d716ecb-001669218867503	"Yeah, at the left looks like I guess a"	41685	44000	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-e23f05632f15f992-001669034112617	"Okay, I found it. Okay."	0	1840	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-15d4e1156cffec4b-001669034113112		20	935	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-970f54377a187905-001669034114252	"So, this is a picture of whatever dessert from the top."	2275	5763	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-387466015f99cfca-001669034115236	And there are	6250	7583	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-7e766ec345c5d019-001669034115939	Uh-huh.	6515	7007	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-2f2570017ac74abd-001669034116387	I guess it's	8979	9660	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-ffc950e64f552520-001669034117016	peach.	10084	10757	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-7abf3d897f08f8b4-001669034117231	"Like a peach pie or something, but it's on a plate that's white with a black rim on a white-washed wood table."	11340	18769	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-e23f05632f15fd97-001669034117689	Is there are like a serving spoon thing next to it?	18485	21663	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-d6fff6a858d50ba0-001669034118041	"Yeah, with a"	21438	22153	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-1416c1bb10de6f67-001669034118299		22173	22848	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p001	transid-f32c0c02a0698aa8-001669034118559	Okay.	22648	23000	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-7da2f76d2b3935a8-001669021050611		600	1219	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-e15ef8f859e6db86-001669021050920	All right.	1655	2088	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-5cc057e3d1e9c9c9-001669021051410	This is	3115	4439	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-e1fd6dbb22fb838a-001669021051906	"Oh gosh. This is chicken. Okay. So, it's"	5655	8287	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-8cf6106c94db792b-001669021052382	The plate takes over	8912	11197	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-8cf6106c94db7d26-001669021052658	mostly the right	11905	13057	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-53b04969278dd887-001669021053018		11957	12396	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-53b04969278dd530-001669021053342	of the picture. And on the left you can see it's on a white tablecloth and there are some I guess they are	13316	18596	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-53b04969278dd1d9-001669021053693	Uh-huh.	15742	16416	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-95ef79af59f0c131-001669021054033	"black,"	19499	20137	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-53b04969278ddb2b-001669021054343	maybe peppercorns. 	20595	22153	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-5cc057e3d1e9cdf5-001669021054680	"Oh, like pepper, peppercorns? Oh, I think I see it. Okay."	20954	25000	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p002	transid-5cc057e3d1e9ce4e-001669021054985	Yeah.	23149	23552	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-080d4f3bdcf43b1e-001669748905621	All right.	755	1200	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-5ccf51e4d89dcc3d-001669748906246	All right. This close-up	2085	4205	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-2f3b36cb7b5a0de1-001669748906827	of the black bird.	4825	6685	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-002ff8d1f31d7500-001669748907195	And the whole background is blurry green.	7850	11299	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-ca8df1ad94721654-001669748907374	Okay.	8050	8584	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-8a4e037b41d6d5de-001669748907721	The bird is facing the camara but it's turning towards the left.	11695	15395	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-dc801c2284ce4481-001669748908054	And it's	15690	16340	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-aba6e06b840b3a47-001669748908381	"perching on the flower. It's not a twig. It's a flower that's sort of bend down and then on the left side, you can see the flower um"	16669	26050	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-5648eff557ea79e8-001669748908688	Going up?	25715	26510	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-239ea109575b53e7-001669748908989	Yeah. Going up	26995	28080	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-406e0ab5231408b1-001669748909281		28100	28950	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p003	transid-99bc2a16091a16cd-001669748909705	"Okay. I think it. I think I see, yeah, I got it."	28320	31000	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-9dc63c0da4aa3d72-001669743487485	Okay.	0	425	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-4ff12608b4b2378f-001669743488443	"This one is a picture a close-up of a sleepy dog. So, you don't see the whole body, mostly the head and maybe a little bit of the"	1750	10470	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-c92d5af0d41b7944-001669743489509	the	11255	12040	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-2bb36079c697c74c-001669743489965	Is it um Is it like on a like a blanket that has something like little design like little things on it?	11845	19035	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-8c852850c0e23f34-001669743490616	Flowery?	17340	17755	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-aa0c57191f13710c-001669743491128	Yeah.	19079	19524	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p004	transid-26d3b28f65cabec8-001669743491343	"I think I see it, okay yeah."	20479	22000	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p005	transid-1cb6a4757b817d90-001669660980333	All right. Ooh!	975	1975	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p005	transid-1cfcc9cf36b82823-001669660980826	Okay. This one is a picture	2719	5495	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p005	transid-d1ecabb949262543-001669660981327		6100	8665	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p005	transid-c8ca949616eace55-001669660981565	Two hands holding a blue bird. I guess it's 	9140	12199	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p005	transid-7c5dd6bad379ae49-001669660981817	"Oh, I see it. Okay. Yup."	11820	13899	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-27da89c37e580c38-001669629136802	All right.	980	1500	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-a4a5a2bfe1cf13b6-001669629138682	This is	3970	5630	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-b9185b2002541c73-001669629140109	"a red bird looking toward the left, but this bird is right in the middle of a picture. There's nothing else in the background, except maybe like, grayish, yellowish"	7890	16355	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-24ea2c47a79932af-001669629140548		16355	17005	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-a8f50e76873b72b5-001669629141338	It's perched on a twig that's like a bee towards the left.	17005	21410	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-ccc13fa02d5e734d-001669629142034	Uh-huh.	17845	18305	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-7c44dacb71a2c806-001669629143287	"Okay, Oh"	22785	23995	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p006	transid-cf92eb057efefb36-001669629143546		23295	23935	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-580464285252c941-001669381138854	"Well, I thought I saw it, I guess not though. Oh okay."	0	2713	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-e9d325885f6f409c-001669381140407	"Anyway, keep going."	3104	4104	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-f52dc2c186e17c1e-001669381141193		4115	4795	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-5ea56adbee54f81b-001669381141784	"So, this is"	5755	6755	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-f24fe0ec13746c21-001669381142222	"Oh! uh let's see. Mussels again, but  "	7830	10615	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-5ea56adbee54f349-001669381142542		10820	11374	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-5ea56adbee54fd26-001669381142783	it's not	11464	12520	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-5ea56adbee54f703-001669381143048	a very close-up	12980	14440	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-3938b73e8b2e2406-001669381143393	"It looks like almost all of the picture is white because it's on a white bowl, and then, you have the mussels um arranged on the bowl with a yellowish sauce. And then, the center of the of those mussels is like shaved uh carrot. And then, on the top left there's They seem to be"	14835	34455	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-f24fe0ec13746633-001669381143700	two slices of some type of bread.	34475	36585	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-f24fe0ec13746564-001669381143943		36960	37665	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-96f3b6ebd593c5b4-001669381144311	"Okay, the bread is that Like, the bread is on the top left?"	37260	40683	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-580464285252cc5b-001669381144667	Yes.	40703	41293	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p007	transid-580464285252cac0-001669381144912	"Okay, I see it. All right, I got it."	41648	43548	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p008	transid-86f0f0438d5e7f2c-001669293118272	"Right, so this one is another close up of food, but it's taken sort of like sideways, not from the top. It's two bright eggs that are towards the top right of the bread. Then on the left corner there is a fork and a spoon and the whole, all the other three quarters are black with dark thingies"	625	24355	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p008	transid-39483bc906313f68-001669293118539	"Okay, yup, I see it."	24395	27000	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p009	transid-de7a21d7062b6155-001669284643004	"Um okay. So, this one is a picture from above the plate but its not a plate. Its a cast iron and there is a pasta "	1725	10050	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p009	transid-4c4df8bd1e85eed5-001669284644132		10520	11170	Speaker0	0vxqnyq8	r00
0vxqnyq8_r00_s0_p009	transid-6e3c1b3a343fa264-001669284644918	"I see there's Okay, there's only one that is a cast iron, I see it."	10525	13745	Speaker1	0vxqnyq8	r00
0vxqnyq8_r00_s0_p009	transid-de5b0bf10a1d0a8e-001669284645364	Okay	13180	13715	Speaker0	0vxqnyq8	r00
17h8rpo0_r00_s0_p000	transid-449398d5b3075db2-001669223682534	Aha I have got a dog laying on the floor. Is leaning partially on the look.	2995	8605	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p000	transid-d33c5ad15cce9fac-001669223683104	Aha is kind of red little different stripes on it. And looks like you can see the leg of the table.	9075	16450	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p000	transid-b17f37c030a4a681-001669223683349	Is it a close-up or far away?	18330	20765	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p000	transid-e6ba4f495f0f6ff1-001669223683917	It's far away close-up.	21064	22255	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-4d071c3797af2cb9-001669223804044	And	979	1869	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-4cc6c3da44cc1c9e-001669223804227	Okay.	1689	2509	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-f0bc7aa99cf0d432-001669223804409	um we have some kind of fruit dessert	3125	6604	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-4393d9f07f22bf7c-001669223804750	thing	6989	7564	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-734048ff78a928eb-001669223805246	"with kind of sliced strawberries, blueberries "	8374	11869	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-4da913fb7445734f-001669223805561	and a white um I don't know what it is exactly.	12609	16244	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p001	transid-8be46d2f8aec9a04-001669223805868	But	16554	16999	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-91491d710e476056-001669137813184	Some kind of	220	1010	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-44ff3755513ce0e4-001669137813836	"Okay, you got it ha"	1630	2400	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-b16390787bac6d81-001669137815489	"Um,we got a bird and he's looking off to the left. Um, he's perched on a branch."	3649	10779	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-073509f01c4e1400-001669137817267	"Um, brown and there's kind of a "	11654	13864	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-2603117ec4b31d63-001669137817465	uh brown branch that's kind of towards the front but it's really blurry 	14419	18128	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p002	transid-8b33bfebf9bdcd9f-001669137818214	and	18729	18979	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p003	transid-c1c0962c82a6ab1d-001669028231784		0	545	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p003	transid-3ec97e1c9cc126d7-001669028232625	Yep.	175	574	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p003	transid-59bce9f6cc2dcee6-001669028232869	"Okay. So, we've got another um bird here. It's on a singular branch. There is no other branches or anything else in the picture. He's looking off to the right. Background is blurry brown color."	2085	13909	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-66a95dda9f17d5f5-001668768244810		0	219	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-c73b402b68e0fda5-001668768244954	Okay. And it looks like um	1050	3765	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-d0fd45a6933533ce-001668768245233	"some kind of wrap, maybe chicken."	4845	7572	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-c9b2ccc8c134ad3f-001668768245370	"Not sure, but"	7975	8770	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-beaed189b3eae311-001668768245638	There's two of them.	9985	11257	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-eb734c9ddec12bc4-001668768246027	"Uh, one kind of on top of each other. They are on a a wood plank."	11723	15443	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p005	transid-2cb7deadd8d06fd6-001668768246153	Um.	15904	16729	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p006	transid-1319bfd48d30babf-001669734958462	"Okay, got him."	275	1160	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p006	transid-8444473b1c590f69-001669734958618		1115	2190	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p006	transid-8ca1e1d6894ad7df-001669734958780	"Um, some kind of pasta in a "	2625	5732	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p006	transid-68ea5cf55cdbce1d-001669734958936	"uh Let's see. It's on a plate. Kind of looks like a dark color, black meat."	6845	11000	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-9c52832cd7a4f683-001669724366540		0	390	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-873431f7524f878c-001669724367144	but on the side	410	1460	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-7ca43bf01a27d68f-001669724367244	Okay.	1320	1825	Speaker1	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-00f78b776fe72213-001669724367342	"Um, we have a yellow bird."	2910	5359	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-d9935c464b87fa70-001669724367529	"Um,"	5853	6633	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-e916c746a9f3bf21-001669724367626	perched on a branch.	6973	8460	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-f989d9243e78903e-001669724367994	"The bird's actually kind of looking forward, so you can't really see his eyes. Um, his beak is orange."	8653	14165	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-92ce39490b222904-001669724368084		15151	15711	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-6a761d11bacc43cf-001669724368173	"eyes are black. Um,"	15731	17937	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-48dc4ce4346dd31b-001669724368352	and his body is yellow.	18425	20062	Speaker0	17h8rpo0	r00
17h8rpo0_r00_s0_p007	transid-f2c0f51a035aec0b-001669724368610	"Um, and these are like I don't really know if they're branches, but they're sticking straight up. There's nothing, no leaves or anything around. Background is kind of blurry."	20755	28914	Speaker0	17h8rpo0	r00
