clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
2w6m5k85_r01_s0_p001	16	2w6m5k85	r01	image_p35724	image	/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg	['/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0027_30549.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0006_30824.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0033_30532.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0074_30816.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0058_796883.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg', '/birds/Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0008_30686.jpg']	win	1
2w6m5k85_r01_s0_p002	24	2w6m5k85	r01	image_p41962	image	/ifood/croque_madame/train_094257.jpg	['/ifood/croque_madame/train_094520.jpg', '/ifood/croque_madame/train_094496.jpg', '/ifood/croque_madame/train_094143.jpg', '/ifood/croque_madame/train_094278.jpg', '/ifood/croque_madame/train_094521.jpg', '/ifood/croque_madame/train_094451.jpg', '/ifood/croque_madame/train_094417.jpg', '/ifood/croque_madame/train_094179.jpg', '/ifood/croque_madame/train_094492.jpg', '/ifood/croque_madame/train_094104.jpg', '/ifood/croque_madame/train_094290.jpg']	win	2
2w6m5k85_r01_s0_p003	28	2w6m5k85	r01	image_p46496	image	/dogs/miniature_poodle/n02113712_8756.jpg	['/dogs/miniature_poodle/n02113712_3138.jpg', '/dogs/miniature_poodle/n02113712_9546.jpg', '/dogs/miniature_poodle/n02113712_9573.jpg', '/dogs/miniature_poodle/n02113712_9682.jpg', '/dogs/miniature_poodle/n02113712_3157.jpg', '/dogs/miniature_poodle/n02113712_574.jpg', '/dogs/miniature_poodle/n02113712_2552.jpg', '/dogs/miniature_poodle/n02113712_579.jpg', '/dogs/miniature_poodle/n02113712_2718.jpg', '/dogs/miniature_poodle/n02113712_3147.jpg', '/dogs/miniature_poodle/n02113712_3171.jpg']	win	3
2w6m5k85_r01_s0_p004	22	2w6m5k85	r01	image_p20283	image	/ifood/tagliatelle/train_040616.jpg	['/ifood/tagliatelle/train_040472.jpg', '/ifood/tagliatelle/train_040778.jpg', '/ifood/tagliatelle/train_040737.jpg', '/ifood/tagliatelle/train_040758.jpg', '/ifood/tagliatelle/train_040722.jpg', '/ifood/tagliatelle/train_040834.jpg', '/ifood/tagliatelle/train_040492.jpg', '/ifood/tagliatelle/train_040608.jpg', '/ifood/tagliatelle/train_040591.jpg', '/ifood/tagliatelle/train_040567.jpg', '/ifood/tagliatelle/train_040723.jpg']	win	4
2w6m5k85_r01_s0_p005	21	2w6m5k85	r01	image_p47893	image	/dogs/keeshond/n02112350_8184.jpg	['/dogs/keeshond/n02112350_8593.jpg', '/dogs/keeshond/n02112350_7126.jpg', '/dogs/keeshond/n02112350_7185.jpg', '/dogs/keeshond/n02112350_7141.jpg', '/dogs/keeshond/n02112350_10100.jpg', '/dogs/keeshond/n02112350_9232.jpg', '/dogs/keeshond/n02112350_1199.jpg', '/dogs/keeshond/n02112350_7566.jpg', '/dogs/keeshond/n02112350_9896.jpg', '/dogs/keeshond/n02112350_8391.jpg', '/dogs/keeshond/n02112350_3888.jpg']	win	5
2w6m5k85_r01_s0_p006	16	2w6m5k85	r01	image_p38659	image	/birds/Bronzed_Cowbird/Bronzed_Cowbird_0087_796223.jpg	['/birds/Bronzed_Cowbird/Bronzed_Cowbird_0001_796219.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0053_24170.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0016_796245.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0024_24167.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0017_24019.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0037_24032.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0019_796242.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0012_796247.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0043_796224.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0013_24131.jpg']	loss	6
2w6m5k85_r01_s0_p007	58	2w6m5k85	r01	image_p39774	image	/birds/Eared_Grebe/Eared_Grebe_0038_34321.jpg	['/birds/Eared_Grebe/Eared_Grebe_0048_34175.jpg', '/birds/Eared_Grebe/Eared_Grebe_0031_34262.jpg', '/birds/Eared_Grebe/Eared_Grebe_0056_34098.jpg', '/birds/Eared_Grebe/Eared_Grebe_0029_34258.jpg', '/birds/Eared_Grebe/Eared_Grebe_0084_34364.jpg', '/birds/Eared_Grebe/Eared_Grebe_0086_34064.jpg', '/birds/Eared_Grebe/Eared_Grebe_0085_34063.jpg', '/birds/Eared_Grebe/Eared_Grebe_0040_34340.jpg', '/birds/Eared_Grebe/Eared_Grebe_0073_34172.jpg', '/birds/Eared_Grebe/Eared_Grebe_0023_34309.jpg', '/birds/Eared_Grebe/Eared_Grebe_0057_34274.jpg']	loss	7
2w6m5k85_r01_s0_p008	44	2w6m5k85	r01	image_p34666	image	/ifood/bibimbap/train_086933.jpg	['/ifood/bibimbap/train_087100.jpg', '/ifood/bibimbap/train_087128.jpg', '/ifood/bibimbap/train_086928.jpg', '/ifood/bibimbap/train_087044.jpg', '/ifood/bibimbap/train_086730.jpg', '/ifood/bibimbap/train_086824.jpg', '/ifood/bibimbap/train_087152.jpg', '/ifood/bibimbap/train_086839.jpg', '/ifood/bibimbap/train_087032.jpg', '/ifood/bibimbap/train_086775.jpg', '/ifood/bibimbap/train_087072.jpg']	win	8
2w6m5k85_r01_s0_p009	24	2w6m5k85	r01	image_p25479	image	/dogs/Bouvier_des_Flandres/n02106382_2083.jpg	['/dogs/Bouvier_des_Flandres/n02106382_2763.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1787.jpg', '/dogs/Bouvier_des_Flandres/n02106382_7656.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1440.jpg', '/dogs/Bouvier_des_Flandres/n02106382_7088.jpg', '/dogs/Bouvier_des_Flandres/n02106382_2343.jpg', '/dogs/Bouvier_des_Flandres/n02106382_6601.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1381.jpg', '/dogs/Bouvier_des_Flandres/n02106382_9651.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1000.jpg', '/dogs/Bouvier_des_Flandres/n02106382_1365.jpg']	win	9
2w6m5k85_r02_s0_p000	65	2w6m5k85	r02	taboo_en_p2046	word	C++	['Computer', 'Language', 'Java', 'Programming', 'Python']	skip	0
2w6m5k85_r02_s0_p001	117	2w6m5k85	r02	taboo_en_p0376	word	Joseph Stalin	['Soviet', 'Russia', 'World War 2', 'Ruler', 'Socialism']	skip	1
2w6m5k85_r02_s0_p002	24	2w6m5k85	r02	taboo_en_p2335	word	Malaria	['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']	win	2
2w6m5k85_r02_s0_p003	39	2w6m5k85	r02	taboo_en_p2206	word	Grand Theft Auto	['Video Game', 'Crime', 'Car', 'Truck', 'Action']	skip	3
2w6m5k85_r02_s0_p004	25	2w6m5k85	r02	taboo_en_p0111	word	Monkey	['Chimpanzee', 'Climb', 'Gorilla', 'Tarzan', 'Ape']	win	4
35tjh4y0_r00_s0_p000	38	35tjh4y0	r00	image_p13707	image	/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350.jpg	['/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0023_7325.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg', '/birds/Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548.jpg']	win	0
35tjh4y0_r00_s0_p002	96	35tjh4y0	r00	image_p25644	image	/birds/Gadwall/Gadwall_0013_31020.jpg	['/birds/Gadwall/Gadwall_0083_30959.jpg', '/birds/Gadwall/Gadwall_0088_31854.jpg', '/birds/Gadwall/Gadwall_0009_31847.jpg', '/birds/Gadwall/Gadwall_0076_31639.jpg', '/birds/Gadwall/Gadwall_0097_30893.jpg', '/birds/Gadwall/Gadwall_0031_30935.jpg', '/birds/Gadwall/Gadwall_0049_30936.jpg', '/birds/Gadwall/Gadwall_0059_31646.jpg', '/birds/Gadwall/Gadwall_0010_31158.jpg', '/birds/Gadwall/Gadwall_0085_31171.jpg', '/birds/Gadwall/Gadwall_0048_31312.jpg']	win	2
35tjh4y0_r00_s0_p003	31	35tjh4y0	r00	image_p5699	image	/ifood/baklava/train_023428.jpg	['/ifood/baklava/train_023476.jpg', '/ifood/baklava/train_023780.jpg', '/ifood/baklava/train_023496.jpg', '/ifood/baklava/train_023859.jpg', '/ifood/baklava/train_023527.jpg', '/ifood/baklava/train_023747.jpg', '/ifood/baklava/train_023551.jpg', '/ifood/baklava/train_023454.jpg', '/ifood/baklava/train_023718.jpg', '/ifood/baklava/train_023805.jpg', '/ifood/baklava/train_023720.jpg']	loss	3
35tjh4y0_r00_s0_p004	46	35tjh4y0	r00	image_p37979	image	/ifood/upside_down_cake/train_113603.jpg	['/ifood/upside_down_cake/train_113860.jpg', '/ifood/upside_down_cake/train_113696.jpg', '/ifood/upside_down_cake/train_113730.jpg', '/ifood/upside_down_cake/train_113700.jpg', '/ifood/upside_down_cake/train_113492.jpg', '/ifood/upside_down_cake/train_113710.jpg', '/ifood/upside_down_cake/train_113752.jpg', '/ifood/upside_down_cake/train_113498.jpg', '/ifood/upside_down_cake/train_113569.jpg', '/ifood/upside_down_cake/train_113542.jpg', '/ifood/upside_down_cake/train_113553.jpg']	win	4
35tjh4y0_r00_s0_p007	67	35tjh4y0	r00	image_p37250	image	/ifood/pulled_pork_sandwich/train_033818.jpg	['/ifood/pulled_pork_sandwich/train_033993.jpg', '/ifood/pulled_pork_sandwich/train_033908.jpg', '/ifood/pulled_pork_sandwich/train_033810.jpg', '/ifood/pulled_pork_sandwich/train_033660.jpg', '/ifood/pulled_pork_sandwich/train_033754.jpg', '/ifood/pulled_pork_sandwich/train_033863.jpg', '/ifood/pulled_pork_sandwich/train_033696.jpg', '/ifood/pulled_pork_sandwich/train_033965.jpg', '/ifood/pulled_pork_sandwich/train_033698.jpg', '/ifood/pulled_pork_sandwich/train_033691.jpg', '/ifood/pulled_pork_sandwich/train_033939.jpg']	win	7
35tjh4y0_r02_s0_p000	52	35tjh4y0	r02	taboo_en_p1353	word	Pearl	['Gem', 'Jewelry', 'Necklace', 'Oyster', 'Ocean']	win	0
35tjh4y0_r02_s0_p001	36	35tjh4y0	r02	taboo_en_p0478	word	Alcatraz Federal Penitentiary	['California', 'Prison', 'Dangerous', 'Criminals', 'Jail']	skip	1
35tjh4y0_r02_s0_p002	82	35tjh4y0	r02	taboo_en_p1937	word	Aesthetics	['Beauty', 'Philosophy', 'Taste', 'Visual', 'Looks']	win	2
35tjh4y0_r02_s0_p003	35	35tjh4y0	r02	taboo_en_p0090	word	Plant	['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']	win	3
35tjh4y0_r02_s0_p004	27	35tjh4y0	r02	taboo_en_p1932	word	Actor	['Movie', 'Hollywood', 'Film', 'Cinema', 'Performer']	win	4
35tjh4y0_r02_s0_p006	32	35tjh4y0	r02	taboo_en_p0010	word	Tow truck	['Boom', 'Car', 'Accident', 'Park', 'Help']	loss	6
3dtdev1s_r02_s0_p001	72	3dtdev1s	r02	taboo_en_p2280	word	Jihad	['Islam', 'Fight', 'Middle East', 'Defend', 'State']	win	1
3dtdev1s_r02_s0_p003	33	3dtdev1s	r02	taboo_en_p0303	word	Selena Gomez	['Singer', 'Latina', 'American', 'Young', 'Pop']	win	3
3dtdev1s_r02_s0_p005	17	3dtdev1s	r02	taboo_en_p0415	word	Colosseum	['Italy', 'Gladiators', 'Amphitheatre', 'Ruins', 'Roman']	skip	5
3dtdev1s_r02_s0_p007	22	3dtdev1s	r02	taboo_en_p1851	word	Water	['Liquid', 'Swim', 'Molecule', 'Thirst', 'Ice']	win	7
3dtdev1s_r02_s0_p008	12	3dtdev1s	r02	taboo_en_p0400	word	Peyton Manning	['Colts', 'Broncos', 'Football', 'Nfl', 'Quarterback']	skip	8
3dtdev1s_r02_s0_p011	69	3dtdev1s	r02	taboo_en_p0104	word	Camel	['Animal', 'Desert', 'Hump', 'Sand', 'Dromedary']	skip	11
3dtdev1s_r02_s0_p012	11	3dtdev1s	r02	taboo_en_p2192	word	Genghis Khan	['Mongol', 'Ruler', 'Emperor', 'Warrior', 'Asia']	skip	12
3dtdev1s_r03_s0_p000	46	3dtdev1s	r03	taboo_en_p0406	word	David Beckham	['Soccer', 'Victoria', 'Football', 'Game', 'Athlete']	win	0
3dtdev1s_r03_s0_p001	21	3dtdev1s	r03	taboo_en_p2520	word	Seth Macfarlane	['Family Guy', 'Producer', 'Creator', 'Tv', 'Director']	skip	1
3dtdev1s_r03_s0_p003	44	3dtdev1s	r03	taboo_en_p0328	word	Adele	['Singer', 'Voice', 'Famous', 'Songwriter', 'Artist']	win	3
3dtdev1s_r03_s0_p005	52	3dtdev1s	r03	taboo_en_p2126	word	Drink	['Cup', 'Water', 'Glass', 'Hydrate', 'Beverage']	win	5
3fv7xroe_r00_s0_p001	37	3fv7xroe	r00	image_p43398	image	/dogs/silky_terrier/n02097658_7619.jpg	['/dogs/silky_terrier/n02097658_2882.jpg', '/dogs/silky_terrier/n02097658_2330.jpg', '/dogs/silky_terrier/n02097658_11313.jpg', '/dogs/silky_terrier/n02097658_1693.jpg', '/dogs/silky_terrier/n02097658_9723.jpg', '/dogs/silky_terrier/n02097658_8653.jpg', '/dogs/silky_terrier/n02097658_2535.jpg', '/dogs/silky_terrier/n02097658_1516.jpg', '/dogs/silky_terrier/n02097658_6357.jpg', '/dogs/silky_terrier/n02097658_1018.jpg', '/dogs/silky_terrier/n02097658_414.jpg']	win	1
3fv7xroe_r00_s0_p002	28	3fv7xroe	r00	image_p40179	image	/dogs/Dandie_Dinmont/n02096437_1678.jpg	['/dogs/Dandie_Dinmont/n02096437_4392.jpg', '/dogs/Dandie_Dinmont/n02096437_1511.jpg', '/dogs/Dandie_Dinmont/n02096437_2364.jpg', '/dogs/Dandie_Dinmont/n02096437_3925.jpg', '/dogs/Dandie_Dinmont/n02096437_287.jpg', '/dogs/Dandie_Dinmont/n02096437_811.jpg', '/dogs/Dandie_Dinmont/n02096437_3656.jpg', '/dogs/Dandie_Dinmont/n02096437_3451.jpg', '/dogs/Dandie_Dinmont/n02096437_2055.jpg', '/dogs/Dandie_Dinmont/n02096437_2291.jpg', '/dogs/Dandie_Dinmont/n02096437_4.jpg']	loss	2
3fv7xroe_r00_s0_p003	24	3fv7xroe	r00	image_p33229	image	/dogs/Labrador_retriever/n02099712_3776.jpg	['/dogs/Labrador_retriever/n02099712_7749.jpg', '/dogs/Labrador_retriever/n02099712_1254.jpg', '/dogs/Labrador_retriever/n02099712_6248.jpg', '/dogs/Labrador_retriever/n02099712_7411.jpg', '/dogs/Labrador_retriever/n02099712_6775.jpg', '/dogs/Labrador_retriever/n02099712_475.jpg', '/dogs/Labrador_retriever/n02099712_619.jpg', '/dogs/Labrador_retriever/n02099712_3185.jpg', '/dogs/Labrador_retriever/n02099712_4428.jpg', '/dogs/Labrador_retriever/n02099712_6345.jpg', '/dogs/Labrador_retriever/n02099712_1987.jpg']	win	3
3fv7xroe_r00_s0_p004	42	3fv7xroe	r00	image_p29584	image	/dogs/Irish_terrier/n02093991_3424.jpg	['/dogs/Irish_terrier/n02093991_4282.jpg', '/dogs/Irish_terrier/n02093991_1529.jpg', '/dogs/Irish_terrier/n02093991_4306.jpg', '/dogs/Irish_terrier/n02093991_913.jpg', '/dogs/Irish_terrier/n02093991_2969.jpg', '/dogs/Irish_terrier/n02093991_1026.jpg', '/dogs/Irish_terrier/n02093991_118.jpg', '/dogs/Irish_terrier/n02093991_3243.jpg', '/dogs/Irish_terrier/n02093991_1635.jpg', '/dogs/Irish_terrier/n02093991_4866.jpg', '/dogs/Irish_terrier/n02093991_1179.jpg']	win	4
3fv7xroe_r00_s0_p005	44	3fv7xroe	r00	image_p18790	image	/ifood/pizza/train_079314.jpg	['/ifood/pizza/train_079315.jpg', '/ifood/pizza/train_079250.jpg', '/ifood/pizza/train_079337.jpg', '/ifood/pizza/train_079173.jpg', '/ifood/pizza/train_079277.jpg', '/ifood/pizza/train_079430.jpg', '/ifood/pizza/train_079205.jpg', '/ifood/pizza/train_079303.jpg', '/ifood/pizza/train_079301.jpg', '/ifood/pizza/train_079290.jpg', '/ifood/pizza/train_079299.jpg']	loss	5
3fv7xroe_r00_s0_p006	36	3fv7xroe	r00	image_p4398	image	/dogs/Brittany_spaniel/n02101388_2064.jpg	['/dogs/Brittany_spaniel/n02101388_5807.jpg', '/dogs/Brittany_spaniel/n02101388_4038.jpg', '/dogs/Brittany_spaniel/n02101388_6143.jpg', '/dogs/Brittany_spaniel/n02101388_3036.jpg', '/dogs/Brittany_spaniel/n02101388_5149.jpg', '/dogs/Brittany_spaniel/n02101388_2773.jpg', '/dogs/Brittany_spaniel/n02101388_9968.jpg', '/dogs/Brittany_spaniel/n02101388_990.jpg', '/dogs/Brittany_spaniel/n02101388_2833.jpg', '/dogs/Brittany_spaniel/n02101388_10290.jpg', '/dogs/Brittany_spaniel/n02101388_2021.jpg']	loss	6
3fv7xroe_r00_s0_p007	18	3fv7xroe	r00	image_p10230	image	/dogs/schipperke/n02104365_330.jpg	['/dogs/schipperke/n02104365_7906.jpg', '/dogs/schipperke/n02104365_6601.jpg', '/dogs/schipperke/n02104365_6354.jpg', '/dogs/schipperke/n02104365_725.jpg', '/dogs/schipperke/n02104365_1841.jpg', '/dogs/schipperke/n02104365_729.jpg', '/dogs/schipperke/n02104365_9255.jpg', '/dogs/schipperke/n02104365_9399.jpg', '/dogs/schipperke/n02104365_8190.jpg', '/dogs/schipperke/n02104365_6667.jpg', '/dogs/schipperke/n02104365_10514.jpg']	win	7
3fv7xroe_r00_s0_p008	28	3fv7xroe	r00	image_p12538	image	/dogs/Old_English_sheepdog/n02105641_678.jpg	['/dogs/Old_English_sheepdog/n02105641_9397.jpg', '/dogs/Old_English_sheepdog/n02105641_5998.jpg', '/dogs/Old_English_sheepdog/n02105641_5577.jpg', '/dogs/Old_English_sheepdog/n02105641_6825.jpg', '/dogs/Old_English_sheepdog/n02105641_5776.jpg', '/dogs/Old_English_sheepdog/n02105641_5049.jpg', '/dogs/Old_English_sheepdog/n02105641_3540.jpg', '/dogs/Old_English_sheepdog/n02105641_1505.jpg', '/dogs/Old_English_sheepdog/n02105641_6261.jpg', '/dogs/Old_English_sheepdog/n02105641_24.jpg', '/dogs/Old_English_sheepdog/n02105641_313.jpg']	win	8
3fv7xroe_r02_s0_p001	10	3fv7xroe	r02	taboo_en_p0371	word	Charles, Prince of Wales	['England', 'Royal', 'Famous', 'Heir', 'British']	skip	1
3fv7xroe_r02_s0_p002	21	3fv7xroe	r02	taboo_en_p0138	word	Lock	['Code', 'Key', 'Thieve', 'Safe', 'Canal']	win	2
3fv7xroe_r02_s0_p003	25	3fv7xroe	r02	taboo_en_p0349	word	Madonna (Entertainer)	['Female', 'Voice', 'Famous', 'American', 'Singer']	skip	3
3fv7xroe_r02_s0_p004	14	3fv7xroe	r02	taboo_en_p0327	word	Elvis Presley	['King', 'Famous', 'American', 'Style', 'Musician']	skip	4
3fv7xroe_r02_s0_p007	61	3fv7xroe	r02	taboo_en_p0358	word	Mahatma Gandhi	['India', 'Nonviolent', 'Historic', 'British', 'Protest']	skip	7
3fv7xroe_r02_s0_p008	26	3fv7xroe	r02	taboo_en_p0316	word	Nicki Minaj	['Female', 'Singer', 'Super Bass', 'Actress', 'Artist']	skip	8
3fv7xroe_r02_s0_p009	33	3fv7xroe	r02	taboo_en_p0344	word	Nelson Mandela	['Prison', 'Unity', 'Apartheid', 'Leader', 'African']	skip	9
3fv7xroe_r03_s0_p000	36	3fv7xroe	r03	taboo_en_p0148	word	Table	['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']	win	0
3fv7xroe_r03_s0_p001	86	3fv7xroe	r03	taboo_en_p2519	word	Serial Killer	['Murderer', 'Crazy', 'Dangerous', 'Kill', 'Hurt']	skip	1
3fv7xroe_r03_s0_p002	20	3fv7xroe	r03	taboo_en_p0297	word	Lionel Messi	['Soccer', 'Argentina', 'Barcelona', 'Football', 'Wing']	loss	2
3fv7xroe_r03_s0_p003	18	3fv7xroe	r03	taboo_en_p1924	word	12 Years a Slave	['America', 'Movie', 'Injustice', 'Freedom', 'Fight']	loss	3
3fv7xroe_r03_s0_p004	49	3fv7xroe	r03	taboo_en_p0108	word	Facebook	['Social Network', 'Online', 'Zuckerberg', 'Twitter', 'Friends']	loss	4
3fv7xroe_r04_s0_p001	41	3fv7xroe	r04	image_p6597	image	/ifood/tagliatelle/train_040554.jpg	['/ifood/tagliatelle/train_040764.jpg', '/ifood/tagliatelle/train_040492.jpg', '/ifood/tagliatelle/train_040682.jpg', '/ifood/tagliatelle/train_040617.jpg', '/ifood/tagliatelle/train_040777.jpg', '/ifood/tagliatelle/train_040808.jpg', '/ifood/tagliatelle/train_040689.jpg', '/ifood/tagliatelle/train_040608.jpg', '/ifood/tagliatelle/train_040752.jpg', '/ifood/tagliatelle/train_040834.jpg', '/ifood/tagliatelle/train_040645.jpg']	loss	1
3fv7xroe_r04_s0_p002	28	3fv7xroe	r04	image_p18007	image	/birds/Northern_Fulmar/Northern_Fulmar_0027_43705.jpg	['/birds/Northern_Fulmar/Northern_Fulmar_0078_43985.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0036_43718.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0065_44081.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0011_43769.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0043_43685.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0095_43860.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0028_43752.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0090_43867.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0070_43916.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0037_43712.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0004_43755.jpg']	loss	2
3fv7xroe_r04_s0_p003	43	3fv7xroe	r04	image_p11973	image	/ifood/panna_cotta/train_078635.jpg	['/ifood/panna_cotta/train_078647.jpg', '/ifood/panna_cotta/train_078936.jpg', '/ifood/panna_cotta/train_078850.jpg', '/ifood/panna_cotta/train_079049.jpg', '/ifood/panna_cotta/train_078878.jpg', '/ifood/panna_cotta/train_079134.jpg', '/ifood/panna_cotta/train_078934.jpg', '/ifood/panna_cotta/train_078728.jpg', '/ifood/panna_cotta/train_079102.jpg', '/ifood/panna_cotta/train_079039.jpg', '/ifood/panna_cotta/train_078612.jpg']	win	3
3fv7xroe_r04_s0_p005	20	3fv7xroe	r04	image_p42460	image	/dogs/Dandie_Dinmont/n02096437_929.jpg	['/dogs/Dandie_Dinmont/n02096437_290.jpg', '/dogs/Dandie_Dinmont/n02096437_183.jpg', '/dogs/Dandie_Dinmont/n02096437_1678.jpg', '/dogs/Dandie_Dinmont/n02096437_1760.jpg', '/dogs/Dandie_Dinmont/n02096437_92.jpg', '/dogs/Dandie_Dinmont/n02096437_2568.jpg', '/dogs/Dandie_Dinmont/n02096437_3241.jpg', '/dogs/Dandie_Dinmont/n02096437_3848.jpg', '/dogs/Dandie_Dinmont/n02096437_6.jpg', '/dogs/Dandie_Dinmont/n02096437_2291.jpg', '/dogs/Dandie_Dinmont/n02096437_1650.jpg']	win	5
3fv7xroe_r04_s0_p006	43	3fv7xroe	r04	image_p27068	image	/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0024_26832.jpg	['/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0081_26429.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0119_26550.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0045_26685.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0098_26501.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0094_26643.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0033_26521.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0027_26844.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0074_26466.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0009_26656.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0042_26479.jpg', '/birds/Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0026_26794.jpg']	loss	6
3fv7xroe_r04_s0_p007	38	3fv7xroe	r04	image_p0123	image	/dogs/Bernese_mountain_dog/n02107683_5821.jpg	['/dogs/Bernese_mountain_dog/n02107683_5228.jpg', '/dogs/Bernese_mountain_dog/n02107683_4653.jpg', '/dogs/Bernese_mountain_dog/n02107683_4402.jpg', '/dogs/Bernese_mountain_dog/n02107683_5204.jpg', '/dogs/Bernese_mountain_dog/n02107683_6752.jpg', '/dogs/Bernese_mountain_dog/n02107683_33.jpg', '/dogs/Bernese_mountain_dog/n02107683_3204.jpg', '/dogs/Bernese_mountain_dog/n02107683_570.jpg', '/dogs/Bernese_mountain_dog/n02107683_5684.jpg', '/dogs/Bernese_mountain_dog/n02107683_1003.jpg', '/dogs/Bernese_mountain_dog/n02107683_6998.jpg']	loss	7
3fv7xroe_r04_s0_p008	23	3fv7xroe	r04	image_p30179	image	/ifood/compote/train_000891.jpg	['/ifood/compote/train_001039.jpg', '/ifood/compote/train_000544.jpg', '/ifood/compote/train_000813.jpg', '/ifood/compote/train_000952.jpg', '/ifood/compote/train_001141.jpg', '/ifood/compote/train_001076.jpg', '/ifood/compote/train_000787.jpg', '/ifood/compote/train_000873.jpg', '/ifood/compote/train_001004.jpg', '/ifood/compote/train_000802.jpg', '/ifood/compote/train_000705.jpg']	win	8
